loan_id,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,mths_since_last_major_derog
8865,0.0,9/1/94,2.0,30.0,,4.0,0.0,0,0.0,16.0,
8866,0.0,6/1/91,0.0,,,5.0,0.0,8618,78.3,17.0,
8867,0.0,7/1/99,0.0,,,7.0,0.0,17687,57.4,21.0,
8868,1.0,4/1/00,0.0,6.0,,5.0,0.0,9033,67.4,12.0,
8869,0.0,2/1/94,0.0,,,10.0,0.0,31137,84.2,32.0,
8870,1.0,5/1/05,0.0,15.0,,9.0,0.0,5092,50.4,22.0,
8871,0.0,6/1/94,4.0,,,17.0,0.0,15557,24.5,64.0,
8872,0.0,8/1/85,1.0,,,10.0,0.0,11294,65.0,23.0,
8873,1.0,1/1/76,0.0,10.0,,5.0,0.0,2151,17.3,17.0,
8874,0.0,5/1/05,1.0,0.0,0.0,5.0,0.0,4494,76.2,6.0,
8875,0.0,7/1/96,0.0,,,6.0,0.0,15704,28.4,15.0,
8876,0.0,2/1/00,1.0,,,9.0,0.0,9226,58.0,17.0,
8877,0.0,1/1/02,0.0,,,12.0,0.0,8349,43.5,15.0,
8878,0.0,9/1/76,0.0,,,3.0,0.0,1263,15.8,5.0,
8879,0.0,9/1/00,3.0,,,9.0,0.0,6097,58.6,32.0,
8880,0.0,7/1/99,0.0,74.0,,9.0,0.0,1176,1.8,13.0,
8881,0.0,2/1/01,2.0,,,13.0,0.0,19035,75.8,19.0,
8882,0.0,3/1/95,3.0,38.0,,12.0,0.0,11852,64.4,46.0,
8883,1.0,10/1/91,3.0,20.0,,5.0,0.0,3533,11.0,14.0,
8884,0.0,12/1/93,1.0,39.0,,7.0,0.0,21394,69.7,29.0,
8885,0.0,7/1/94,0.0,,,8.0,0.0,6291,86.2,12.0,
8886,0.0,2/1/89,0.0,46.0,,11.0,0.0,48150,94.0,20.0,
8887,0.0,2/1/89,1.0,73.0,,5.0,0.0,7748,36.0,15.0,
8888,1.0,4/1/94,0.0,9.0,,7.0,0.0,837,4.0,38.0,
8889,0.0,11/1/94,0.0,,,12.0,0.0,18361,28.8,24.0,
8890,0.0,12/1/84,1.0,40.0,,6.0,0.0,5529,70.9,14.0,
8891,0.0,9/1/97,0.0,,,11.0,0.0,3470,29.7,19.0,
8892,0.0,9/1/91,0.0,48.0,,10.0,0.0,18707,43.6,29.0,
8893,0.0,11/1/91,0.0,,,13.0,0.0,12089,18.2,39.0,
8894,0.0,7/1/99,0.0,,,4.0,0.0,2241,49.8,6.0,
8895,0.0,9/1/04,1.0,,,9.0,0.0,2078,19.2,18.0,
8896,0.0,3/1/99,1.0,80.0,,3.0,0.0,3153,30.3,6.0,
8897,0.0,9/1/03,0.0,,,14.0,0.0,6028,47.5,25.0,
8898,0.0,8/1/95,0.0,,,11.0,0.0,24523,73.4,36.0,
8899,0.0,10/1/96,0.0,35.0,,20.0,0.0,12521,42.6,33.0,
8900,0.0,1/1/87,0.0,,,15.0,0.0,16071,62.7,35.0,
8901,0.0,12/1/96,0.0,37.0,,6.0,0.0,901,14.3,32.0,
8902,0.0,9/1/94,0.0,,,13.0,0.0,8741,11.0,35.0,
8903,0.0,9/1/03,1.0,0.0,0.0,6.0,0.0,3043,58.5,6.0,
8904,0.0,10/1/86,0.0,,,5.0,0.0,13795,60.0,27.0,
8905,0.0,1/1/98,0.0,68.0,,4.0,0.0,1926,62.1,17.0,
8906,0.0,1/1/04,0.0,,,10.0,0.0,16719,88.2,19.0,
8907,0.0,6/1/05,3.0,,,5.0,0.0,3168,33.3,8.0,
8908,0.0,9/1/04,0.0,0.0,0.0,3.0,0.0,4784,95.7,4.0,
8909,0.0,9/1/03,0.0,,,3.0,0.0,1781,35.6,6.0,
8910,0.0,9/1/94,2.0,,,23.0,0.0,25431,51.9,39.0,
8911,0.0,10/1/01,0.0,,,10.0,0.0,10006,68.5,14.0,
8912,0.0,12/1/97,0.0,,,4.0,0.0,5695,59.9,22.0,
8913,0.0,7/1/99,1.0,69.0,,8.0,0.0,1748,8.7,13.0,
8914,0.0,1/1/87,1.0,,,7.0,0.0,23504,90.1,16.0,
8915,0.0,12/1/93,1.0,,116.0,10.0,1.0,3971,16.8,17.0,
8916,0.0,11/1/99,0.0,,,9.0,0.0,14373,61.2,23.0,
8917,1.0,4/1/97,4.0,20.0,,11.0,0.0,14364,72.1,37.0,
8918,1.0,11/1/90,3.0,4.0,,9.0,0.0,15080,90.3,35.0,
8919,0.0,11/1/06,0.0,,,4.0,0.0,3405,94.7,4.0,
8920,0.0,4/1/89,1.0,53.0,,7.0,0.0,5220,79.1,11.0,
8921,0.0,5/1/87,1.0,50.0,,13.0,0.0,15895,60.9,34.0,
8922,0.0,6/1/86,2.0,24.0,,5.0,0.0,6524,52.2,11.0,
8923,0.0,5/1/01,0.0,,,5.0,0.0,15739,57.2,22.0,
8924,0.0,1/1/01,0.0,,,2.0,0.0,1646,82.3,5.0,
8925,0.0,6/1/00,0.0,,,4.0,0.0,38708,85.1,6.0,
8926,0.0,12/1/99,3.0,,,7.0,0.0,8236,29.1,18.0,
8927,1.0,5/1/86,2.0,19.0,,5.0,0.0,3718,74.4,57.0,
8928,0.0,12/1/94,0.0,,,7.0,0.0,10359,21.1,21.0,
8929,0.0,11/1/00,0.0,71.0,100.0,8.0,1.0,334,7.1,17.0,
8930,0.0,5/1/04,0.0,,,15.0,0.0,12095,65.4,18.0,
8931,0.0,6/1/94,4.0,,,9.0,0.0,6299,32.3,16.0,
8932,1.0,12/1/88,1.0,21.0,,7.0,0.0,2485,31.9,16.0,
8933,0.0,6/1/98,1.0,78.0,,14.0,0.0,7852,31.0,34.0,
8934,0.0,9/1/90,1.0,81.0,,23.0,0.0,275883,9.3,48.0,
8935,0.0,9/1/03,3.0,,,13.0,0.0,4004,17.8,17.0,
8936,0.0,10/1/00,0.0,72.0,,4.0,0.0,7650,70.8,12.0,
8937,0.0,10/1/00,3.0,,,10.0,0.0,14769,76.9,24.0,
8938,0.0,3/1/80,1.0,53.0,,12.0,0.0,0,0.0,38.0,
8939,0.0,5/1/93,1.0,,,14.0,0.0,19671,31.9,39.0,
8940,0.0,9/1/01,1.0,,,4.0,0.0,1470,98.0,22.0,
8941,0.0,10/1/00,0.0,,,5.0,0.0,8,0.1,5.0,
8942,0.0,4/1/94,0.0,,,11.0,0.0,30637,61.3,29.0,
8943,0.0,11/1/87,0.0,,,19.0,0.0,28194,50.0,31.0,
8944,0.0,11/1/96,5.0,66.0,,17.0,0.0,1635,4.6,27.0,
8945,0.0,7/1/00,1.0,,,10.0,0.0,327,0.8,26.0,
8946,0.0,3/1/98,1.0,,,8.0,0.0,37120,70.2,20.0,
8947,0.0,1/1/98,3.0,,,5.0,0.0,2935,65.2,7.0,
8948,0.0,7/1/02,2.0,,,11.0,0.0,2280,53.0,23.0,
8949,1.0,8/1/85,0.0,16.0,,15.0,0.0,11815,12.4,30.0,
8950,0.0,8/1/04,1.0,39.0,,10.0,0.0,5461,26.6,13.0,
8951,0.0,11/1/00,1.0,,,8.0,0.0,22221,85.6,36.0,
8952,1.0,10/1/84,1.0,19.0,,15.0,0.0,34415,49.3,34.0,
8953,0.0,12/1/98,0.0,,,5.0,0.0,1857,21.9,23.0,
8954,0.0,12/1/02,2.0,,,7.0,0.0,4386,93.5,9.0,
8955,0.0,8/1/01,0.0,0.0,0.0,4.0,0.0,10296,42.5,8.0,
8956,0.0,1/1/05,2.0,,,9.0,0.0,9973,69.7,13.0,
8957,0.0,2/1/04,0.0,,,7.0,0.0,5869,99.5,12.0,
8958,0.0,9/1/01,1.0,,,13.0,0.0,1112,2.7,32.0,
8959,0.0,11/1/96,0.0,,,16.0,0.0,20845,53.0,31.0,
8960,2.0,9/1/99,0.0,21.0,,6.0,0.0,3105,20.6,13.0,
8961,0.0,9/1/00,1.0,,,6.0,0.0,7806,75.6,18.0,
8962,0.0,2/1/03,0.0,,,10.0,0.0,5149,30.7,27.0,
8963,0.0,1/1/95,0.0,,,7.0,0.0,6809,76.0,19.0,
8964,0.0,11/1/98,2.0,27.0,,12.0,0.0,2931,11.9,43.0,
8965,0.0,6/1/85,0.0,,,4.0,0.0,7154,53.8,11.0,
8966,0.0,9/1/97,0.0,81.0,,6.0,0.0,11933,75.4,35.0,
8967,0.0,10/1/00,2.0,58.0,,9.0,0.0,8146,82.3,36.0,
8968,0.0,1/1/00,0.0,44.0,,4.0,0.0,1014,15.6,11.0,
8969,0.0,9/1/01,0.0,36.0,,10.0,0.0,8464,67.7,16.0,
8970,0.0,7/1/89,0.0,,,11.0,0.0,16333,35.9,31.0,
8971,0.0,8/1/70,0.0,79.0,,10.0,0.0,17034,85.4,21.0,
8972,0.0,2/1/98,0.0,,,5.0,0.0,14326,75.4,6.0,
8973,0.0,1/1/97,1.0,53.0,,14.0,0.0,10662,25.8,38.0,
8974,0.0,9/1/94,0.0,46.0,116.0,15.0,1.0,4875,20.8,19.0,
8975,0.0,11/1/98,1.0,,,3.0,0.0,0,0.0,20.0,
8976,0.0,11/1/03,0.0,39.0,,9.0,0.0,8856,72.0,17.0,
8977,0.0,5/1/73,0.0,,,16.0,0.0,37530,92.9,32.0,
8978,0.0,4/1/94,3.0,,,15.0,0.0,24151,61.1,19.0,
8979,0.0,3/1/98,4.0,79.0,,12.0,0.0,20233,37.1,27.0,
8980,0.0,10/1/02,1.0,89.0,70.0,10.0,1.0,3420,95.0,21.0,
8981,0.0,11/1/00,0.0,,,13.0,0.0,5364,20.0,28.0,
8982,0.0,10/1/00,0.0,31.0,,6.0,0.0,4013,66.9,14.0,
8983,0.0,1/1/00,0.0,,,9.0,0.0,26333,77.2,14.0,
8984,0.0,6/1/92,0.0,0.0,0.0,6.0,0.0,4359,15.3,13.0,
8985,0.0,5/1/04,2.0,,,11.0,0.0,3486,20.7,20.0,
8986,0.0,1/1/99,0.0,,,4.0,0.0,14151,41.6,13.0,
8987,0.0,12/1/97,0.0,,,11.0,0.0,68903,92.9,25.0,
8988,0.0,12/1/06,4.0,0.0,0.0,3.0,0.0,0,0.0,3.0,
8989,0.0,6/1/83,0.0,47.0,,5.0,0.0,442,63.1,12.0,
8990,0.0,2/1/07,0.0,,,6.0,0.0,5843,18.3,7.0,
8991,0.0,6/1/93,0.0,,,11.0,0.0,27238,65.0,21.0,
8992,5.0,6/1/97,1.0,9.0,,7.0,0.0,1091,47.4,33.0,
8993,0.0,8/1/94,0.0,71.0,,21.0,0.0,15930,34.5,44.0,
8994,1.0,1/1/93,1.0,5.0,,12.0,0.0,9380,19.8,33.0,
8995,0.0,8/1/98,0.0,29.0,,5.0,0.0,12104,79.6,19.0,
8996,1.0,12/1/02,0.0,15.0,,4.0,0.0,3988,99.7,22.0,
8997,0.0,12/1/95,3.0,,,17.0,0.0,42703,40.4,35.0,
8998,0.0,11/1/04,3.0,,,6.0,0.0,7486,81.5,14.0,
8999,0.0,7/1/01,0.0,,,12.0,0.0,12970,21.6,21.0,
9000,0.0,3/1/89,2.0,,,4.0,0.0,23762,44.5,20.0,
9001,0.0,8/1/97,2.0,96.0,,5.0,0.0,3519,88.0,9.0,
9002,0.0,9/1/93,2.0,,,8.0,0.0,82193,97.7,26.0,
9003,1.0,3/1/86,2.0,23.0,,11.0,0.0,19306,94.2,47.0,
9004,0.0,12/1/02,0.0,,,11.0,0.0,464,4.4,23.0,
9005,0.0,12/1/06,0.0,,,4.0,0.0,1466,86.2,5.0,
9006,0.0,6/1/94,1.0,,,6.0,0.0,29763,56.26,21.0,
9007,0.0,10/1/83,0.0,,,8.0,0.0,4787,10.8,20.0,
9008,0.0,4/1/98,2.0,44.0,,9.0,0.0,16006,84.7,38.0,
9009,0.0,11/1/86,2.0,25.0,,6.0,0.0,2296,38.3,29.0,
9010,0.0,4/1/96,0.0,,,4.0,0.0,3634,37.1,22.0,
9011,0.0,7/1/93,1.0,,,7.0,0.0,11832,56.3,34.0,
9012,0.0,6/1/96,3.0,,,12.0,0.0,4062,18.1,21.0,
9013,0.0,5/1/04,0.0,,,12.0,0.0,10591,32.8,18.0,
9014,0.0,3/1/03,0.0,,,5.0,0.0,2899,39.7,8.0,
9015,1.0,8/1/06,0.0,17.0,,11.0,0.0,8839,80.4,20.0,
9016,2.0,12/1/82,2.0,17.0,,7.0,0.0,9082,35.1,11.0,
9017,0.0,10/1/03,0.0,,,5.0,0.0,2894,57.9,7.0,
9018,0.0,1/1/98,1.0,,,4.0,0.0,14537,89.8,11.0,
9019,1.0,1/1/04,0.0,17.0,,6.0,0.0,2667,58.0,15.0,
9020,0.0,5/1/97,1.0,35.0,,10.0,0.0,81383,42.3,27.0,
9021,3.0,7/1/91,6.0,8.0,,19.0,0.0,5823,27.7,53.0,
9022,1.0,10/1/99,0.0,17.0,,13.0,0.0,18940,72.2,31.0,
9023,3.0,12/1/90,2.0,15.0,,10.0,0.0,9352,78.6,26.0,
9024,1.0,4/1/97,1.0,21.0,,13.0,0.0,40273,64.4,31.0,
9025,1.0,6/1/90,1.0,2.0,,6.0,0.0,1214,9.3,20.0,
9026,0.0,1/1/05,1.0,,,6.0,0.0,4407,50.7,8.0,
9027,0.0,12/1/04,1.0,,,6.0,0.0,3737,24.9,10.0,
9028,0.0,10/1/95,2.0,,,11.0,0.0,16955,35.6,14.0,
9029,0.0,6/1/90,1.0,,,21.0,0.0,3756,27.6,51.0,
9030,0.0,11/1/93,1.0,,,9.0,0.0,15742,71.6,28.0,
9031,0.0,9/1/05,0.0,27.0,,7.0,0.0,99,24.7,14.0,
9032,0.0,5/1/98,0.0,,,12.0,0.0,32709,53.6,27.0,
9033,1.0,11/1/89,3.0,23.0,90.0,12.0,1.0,6116,59.4,24.0,
9034,0.0,3/1/00,0.0,,,4.0,0.0,18,0.1,28.0,
9035,1.0,1/1/79,1.0,3.0,,16.0,0.0,23646,35.5,32.0,
9036,1.0,8/1/75,2.0,7.0,,17.0,0.0,20384,31.3,28.0,
9037,0.0,11/1/01,0.0,,,4.0,0.0,287,9.6,16.0,
9038,0.0,12/1/87,1.0,,,9.0,0.0,55004,96.1,35.0,
9039,0.0,1/1/92,0.0,,,9.0,0.0,44197,43.4,35.0,
9040,5.0,4/1/92,5.0,8.0,,11.0,0.0,26814,57.7,22.0,
9041,0.0,10/1/03,0.0,,,4.0,0.0,3204,66.7,10.0,
9042,0.0,2/1/01,1.0,80.0,,13.0,0.0,15883,70.0,28.0,
9043,0.0,6/1/92,0.0,42.0,,7.0,0.0,4248,70.8,30.0,
9044,0.0,7/1/96,1.0,44.0,,11.0,0.0,17268,49.4,19.0,
9045,0.0,3/1/99,0.0,,,9.0,0.0,26173,73.7,21.0,
9046,0.0,6/1/02,0.0,,,7.0,0.0,603,2.2,24.0,
9047,0.0,7/1/99,0.0,,,7.0,0.0,466,14.1,10.0,
9048,0.0,6/1/83,1.0,,,23.0,0.0,15686,22.0,54.0,
9049,0.0,7/1/00,1.0,,,6.0,0.0,468,5.0,12.0,
9050,0.0,7/1/97,0.0,,,3.0,0.0,4279,33.4,21.0,
9051,0.0,4/1/98,2.0,40.0,,4.0,0.0,8366,62.0,12.0,
9052,0.0,12/1/92,0.0,,,15.0,0.0,7805,17.9,39.0,
9053,1.0,2/1/95,1.0,20.0,,12.0,0.0,37859,82.5,27.0,
9054,0.0,11/1/91,0.0,,,16.0,0.0,24006,34.4,44.0,
9055,0.0,6/1/07,5.0,,,6.0,0.0,1866,86.8,7.0,
9056,0.0,1/1/91,3.0,,,11.0,0.0,9336,71.8,16.0,
9057,0.0,5/1/02,0.0,,,9.0,0.0,8799,47.8,23.0,
9058,0.0,6/1/91,0.0,,,12.0,0.0,17136,58.5,22.0,
9059,0.0,11/1/82,1.0,54.0,,17.0,0.0,0,0.0,34.0,
9060,0.0,1/1/01,3.0,,,8.0,0.0,14894,48.1,19.0,
9061,0.0,7/1/96,0.0,,,6.0,0.0,47505,93.7,32.0,
9062,0.0,10/1/82,4.0,41.0,,13.0,0.0,7837,43.8,35.0,
9063,0.0,12/1/90,0.0,,,6.0,0.0,25357,45.6,20.0,
9064,0.0,11/1/03,1.0,,,7.0,0.0,16857,74.9,12.0,
9065,0.0,8/1/04,4.0,,,7.0,0.0,1085,14.5,12.0,
9066,0.0,6/1/93,2.0,35.0,,13.0,0.0,7106,50.0,21.0,
9067,0.0,11/1/02,6.0,46.0,0.0,3.0,0.0,182,60.7,8.0,
9068,0.0,2/1/94,3.0,46.0,0.0,2.0,0.0,4000,80.0,14.0,
9069,0.0,11/1/97,2.0,42.0,,7.0,0.0,575,16.0,21.0,
9070,1.0,12/1/01,0.0,22.0,,4.0,0.0,0,24.63,12.0,
9071,1.0,8/1/03,1.0,23.0,,27.0,0.0,12130,62.5,40.0,
9072,2.0,3/1/99,4.0,6.0,,7.0,0.0,657,12.4,12.0,
9073,0.0,3/1/94,3.0,,,10.0,0.0,13100,37.8,22.0,
9074,0.0,12/1/97,3.0,50.0,109.0,20.0,1.0,6111,33.9,46.0,
9075,2.0,7/1/98,0.0,6.0,,5.0,0.0,955,6.4,27.0,
9076,0.0,2/1/00,1.0,24.0,,8.0,0.0,9090,72.7,17.0,
9077,0.0,12/1/00,2.0,,,7.0,0.0,21741,90.2,20.0,
9078,1.0,8/1/90,1.0,14.0,,11.0,0.0,29141,57.8,28.0,
9079,0.0,3/1/07,1.0,,,7.0,0.0,9519,86.5,19.0,
9080,0.0,4/1/98,0.0,,,5.0,0.0,15131,57.8,15.0,
9081,0.0,11/1/99,3.0,,,13.0,0.0,5078,22.2,24.0,
9082,0.0,1/1/99,2.0,,,9.0,0.0,10378,40.5,17.0,
9083,0.0,10/1/97,3.0,,,13.0,0.0,1381,5.6,19.0,
9084,0.0,7/1/94,5.0,26.0,,11.0,0.0,5487,26.3,31.0,
9085,0.0,10/1/91,1.0,,,10.0,0.0,22055,45.9,24.0,
9086,0.0,7/1/89,1.0,32.0,,8.0,0.0,3358,30.8,12.0,
9087,0.0,8/1/99,0.0,,,2.0,0.0,3164,28.8,8.0,
9088,0.0,1/1/91,0.0,,,20.0,0.0,58128,99.0,41.0,
9089,0.0,10/1/02,4.0,,,8.0,0.0,1568,9.1,16.0,
9090,0.0,1/1/91,0.0,,,13.0,0.0,143,0.4,31.0,
9091,0.0,12/1/98,1.0,,,6.0,0.0,11701,25.5,24.0,
9092,0.0,3/1/00,1.0,,,7.0,0.0,1067,3.9,14.0,
9093,3.0,1/1/02,0.0,9.0,,8.0,0.0,0,0.0,26.0,
9094,0.0,3/1/98,1.0,,,7.0,0.0,10607,79.8,10.0,
9095,0.0,12/1/99,1.0,,,16.0,0.0,8704,28.9,42.0,
9096,1.0,5/1/07,3.0,22.0,,5.0,0.0,24,1.8,7.0,
9097,3.0,4/1/98,0.0,20.0,,5.0,0.0,271,22.6,14.0,
9098,0.0,1/1/96,3.0,,,9.0,0.0,35694,92.7,35.0,
9099,0.0,12/1/84,1.0,,96.0,11.0,1.0,23313,44.5,23.0,
9100,0.0,3/1/05,1.0,,,16.0,0.0,6172,35.3,17.0,
9101,0.0,11/1/00,6.0,,,5.0,0.0,26117,78.4,12.0,
9102,0.0,9/1/99,3.0,,100.0,20.0,1.0,4334,13.6,30.0,
9103,0.0,5/1/02,0.0,,,11.0,0.0,1329,5.5,19.0,
9104,0.0,6/1/96,1.0,,,16.0,0.0,28994,31.7,31.0,
9105,0.0,10/1/86,0.0,,,14.0,0.0,11072,30.8,29.0,
9106,0.0,1/1/98,1.0,,,9.0,0.0,944,2.0,18.0,
9107,0.0,10/1/96,1.0,,,10.0,0.0,11790,22.3,21.0,
9108,1.0,2/1/93,1.0,18.0,,6.0,0.0,6221,86.0,26.0,
9109,0.0,8/1/98,0.0,,,8.0,0.0,17174,85.9,38.0,
9110,0.0,6/1/91,4.0,,,9.0,0.0,6526,19.4,22.0,
9111,0.0,10/1/94,1.0,,,10.0,0.0,83545,62.1,23.0,
9112,0.0,6/1/97,1.0,,,6.0,0.0,46160,83.9,23.0,
9113,0.0,11/1/03,0.0,,,5.0,0.0,280,2.1,9.0,
9114,1.0,3/1/97,0.0,2.0,,10.0,0.0,11411,32.6,32.0,
9115,0.0,2/1/86,1.0,,,14.0,0.0,12126,34.5,37.0,
9116,0.0,11/1/71,0.0,,,12.0,0.0,14441,87.0,22.0,
9117,0.0,8/1/06,0.0,,,9.0,0.0,1196,12.7,15.0,
9118,0.0,9/1/93,1.0,,,7.0,0.0,5308,22.1,11.0,
9119,0.0,12/1/91,1.0,,,9.0,0.0,3520,26.5,27.0,
9120,0.0,3/1/05,0.0,,,15.0,0.0,8330,92.6,22.0,
9121,0.0,8/1/89,2.0,79.0,,6.0,0.0,1534,9.5,17.0,
9122,0.0,8/1/79,0.0,,,19.0,0.0,147365,71.4,33.0,
9123,0.0,2/1/04,0.0,,,4.0,0.0,1629,90.5,6.0,
9124,0.0,8/1/91,1.0,,,8.0,0.0,16205,33.7,11.0,
9125,0.0,10/1/90,0.0,,,8.0,0.0,5391,18.5,22.0,
9126,0.0,8/1/01,0.0,,,11.0,0.0,3738,9.3,19.0,
9127,0.0,11/1/96,0.0,,,6.0,0.0,2521,22.1,16.0,
9128,0.0,12/1/91,6.0,,,10.0,0.0,4893,16.0,30.0,
9129,0.0,7/1/86,2.0,,,18.0,0.0,17286,21.5,34.0,
9130,0.0,10/1/91,0.0,,,10.0,0.0,2617,24.2,19.0,
9131,0.0,9/1/95,0.0,,,12.0,0.0,13100,80.4,22.0,
9132,0.0,6/1/98,1.0,,,12.0,0.0,19092,71.2,35.0,
9133,0.0,4/1/99,1.0,31.0,,4.0,0.0,2929,71.4,16.0,
9134,0.0,1/1/05,1.0,,,8.0,0.0,4905,20.0,16.0,
9135,0.0,1/1/04,0.0,,,9.0,0.0,9090,58.3,15.0,
9136,0.0,10/1/98,1.0,38.0,,14.0,0.0,15521,46.2,25.0,
9137,0.0,11/1/89,0.0,41.0,0.0,13.0,0.0,44543,86.8,42.0,
9138,0.0,3/1/99,1.0,,,6.0,0.0,11292,62.0,14.0,
9139,1.0,11/1/90,0.0,17.0,,11.0,0.0,3629,17.9,25.0,
9140,0.0,5/1/96,0.0,,,13.0,0.0,27747,53.2,36.0,
9141,0.0,1/1/98,0.0,,,7.0,0.0,10723,35.2,15.0,
9142,0.0,3/1/94,0.0,43.0,,6.0,0.0,1579,12.5,15.0,
9143,0.0,2/1/98,2.0,72.0,,14.0,0.0,16116,67.7,46.0,
9144,0.0,5/1/99,4.0,,,4.0,0.0,1575,39.4,8.0,
9145,0.0,12/1/00,0.0,,,8.0,0.0,7099,36.0,11.0,
9146,0.0,2/1/94,1.0,47.0,,8.0,0.0,6631,25.4,38.0,
9147,0.0,9/1/79,1.0,,,11.0,0.0,5074,20.8,39.0,
9148,1.0,10/1/01,2.0,14.0,,9.0,0.0,3796,7.5,24.0,
9149,0.0,4/1/00,2.0,,,8.0,0.0,13964,57.5,22.0,
9150,0.0,5/1/85,0.0,,88.0,7.0,1.0,5122,73.2,12.0,
9151,0.0,7/1/02,1.0,,,12.0,0.0,10958,71.2,18.0,
9152,0.0,10/1/99,2.0,,,12.0,0.0,26179,56.8,31.0,
9153,0.0,9/1/97,2.0,,,7.0,0.0,1482,26.5,24.0,
9154,0.0,8/1/92,0.0,26.0,,12.0,0.0,14302,56.5,33.0,
9155,0.0,9/1/04,2.0,38.0,,5.0,0.0,1491,40.3,16.0,
9156,0.0,10/1/98,0.0,75.0,,6.0,0.0,20390,97.1,16.0,
9157,0.0,3/1/05,2.0,,,6.0,0.0,2321,20.5,18.0,
9158,0.0,12/1/00,0.0,48.0,,14.0,0.0,39,0.1,20.0,
9159,0.0,3/1/90,3.0,,,8.0,0.0,6032,15.3,26.0,
9160,0.0,1/1/98,3.0,,,5.0,0.0,3920,76.9,9.0,
9161,0.0,11/1/04,0.0,,,10.0,0.0,1496,59.8,12.0,
9162,0.0,10/1/99,1.0,,,13.0,0.0,8952,22.3,16.0,
9163,0.0,6/1/96,4.0,67.0,,9.0,0.0,14316,70.9,37.0,
9164,0.0,7/1/99,0.0,,,7.0,0.0,4356,34.3,27.0,
9165,0.0,9/1/86,0.0,,,10.0,0.0,34912,58.8,26.0,
9166,0.0,9/1/96,0.0,,,11.0,0.0,16358,69.4,32.0,
9167,0.0,5/1/98,2.0,71.0,91.0,11.0,1.0,23351,75.6,31.0,
9168,1.0,6/1/02,0.0,17.0,,10.0,0.0,3859,21.6,16.0,
9169,0.0,4/1/96,2.0,,,12.0,0.0,1035,3.4,41.0,
9170,0.0,2/1/81,0.0,,,7.0,0.0,44414,98.7,47.0,
9171,0.0,7/1/05,2.0,,,4.0,0.0,2630,50.6,5.0,
9172,0.0,8/1/02,0.0,,,2.0,0.0,1065,9.5,12.0,
9173,0.0,11/1/98,0.0,,,8.0,0.0,39002,49.6,19.0,
9174,0.0,4/1/81,1.0,,,11.0,0.0,9422,69.3,29.0,
9175,0.0,1/1/76,2.0,,,11.0,0.0,18064,20.7,27.0,
9176,0.0,8/1/96,0.0,,,10.0,0.0,9048,74.9,36.0,
9177,0.0,2/1/98,0.0,,,8.0,0.0,9606,31.0,29.0,
9178,0.0,2/1/98,0.0,,,8.0,0.0,33644,62.5,29.0,
9179,0.0,9/1/03,0.0,,,15.0,0.0,28871,72.1,26.0,
9180,0.0,8/1/00,2.0,,,10.0,0.0,5803,63.4,16.0,
9181,0.0,1/1/97,2.0,,,6.0,0.0,4370,95.0,13.0,
9182,0.0,9/1/95,0.0,,,8.0,0.0,2898,20.1,19.0,
9183,0.0,11/1/99,0.0,,,6.0,0.0,1641,10.7,22.0,
9184,0.0,9/1/97,0.0,,,3.0,0.0,2908,96.9,9.0,
9185,1.0,1/1/89,0.0,14.0,,7.0,0.0,15917,84.2,21.0,
9186,0.0,11/1/97,3.0,,104.0,15.0,1.0,31154,62.6,36.0,
9187,0.0,5/1/92,4.0,,,12.0,0.0,24767,42.2,26.0,
9188,0.0,1/1/95,3.0,,,7.0,0.0,8897,19.1,7.0,
9189,0.0,5/1/01,1.0,,,12.0,0.0,10788,55.3,27.0,
9190,0.0,6/1/97,3.0,36.0,0.0,14.0,0.0,14554,52.0,32.0,
9191,0.0,4/1/03,1.0,,,3.0,0.0,8959,97.4,8.0,
9192,0.0,12/1/05,0.0,,,3.0,0.0,0,0.0,5.0,
9193,1.0,2/1/93,3.0,6.0,0.0,18.0,0.0,22917,38.6,34.0,
9194,0.0,2/1/95,1.0,,,13.0,0.0,11029,31.4,34.0,
9195,0.0,9/1/99,0.0,,,8.0,0.0,16948,83.5,19.0,
9196,0.0,7/1/84,1.0,,,6.0,0.0,8490,55.1,28.0,
9197,1.0,5/1/00,0.0,15.0,,4.0,0.0,6130,54.7,13.0,
9198,0.0,10/1/00,1.0,25.0,,6.0,0.0,4100,91.1,13.0,
9199,0.0,1/1/04,2.0,29.0,,9.0,0.0,4837,66.3,24.0,
9200,0.0,1/1/83,5.0,,,11.0,0.0,14163,18.4,24.0,
9201,1.0,9/1/85,0.0,6.0,,3.0,0.0,102,9.3,27.0,
9202,0.0,6/1/99,2.0,,,11.0,0.0,6195,30.5,40.0,
9203,2.0,12/1/98,1.0,8.0,,10.0,0.0,20794,54.3,32.0,
9204,0.0,10/1/98,1.0,72.0,93.0,12.0,1.0,13736,48.5,22.0,
9205,0.0,1/1/02,0.0,,,11.0,0.0,8888,12.5,19.0,
9206,0.0,3/1/00,1.0,,92.0,11.0,1.0,9947,34.1,25.0,
9207,0.0,7/1/87,0.0,,,6.0,0.0,22595,62.8,22.0,
9208,0.0,8/1/97,0.0,0.0,0.0,3.0,0.0,5028,12.1,4.0,
9209,0.0,3/1/91,2.0,44.0,,18.0,0.0,19269,54.1,47.0,
